time,seconds_elapsed,z,y,x
1725956254322368500,14.516368408203125,18.20625114440918,-18.11250114440918,-32.962501525878906
1725956254332193300,14.526193359375,18,-18.01875114440918,-32.868751525878906
1725956254342075400,14.536075439453125,17.587501525878906,-17.92500114440918,-32.83125305175781
1725956254352157700,14.54615771484375,17.981250762939453,-18.11250114440918,-33.056251525878906
1725956254362255600,14.556255615234376,17.8125,-17.756250381469727,-32.625
1725956254372304400,14.566304443359375,18.30000114440918,-17.662500381469727,-33.11250305175781
1725956254382345500,14.576345458984376,17.681251525878906,-17.568750381469727,-32.79375076293945
1725956254392380400,14.58638037109375,17.887500762939453,-17.493751525878906,-33.16875076293945
1725956254402396700,14.596396728515625,17.53125,-16.6875,-33.35625076293945
1725956254412410400,14.606410400390626,18.58125114440918,-16.42500114440918,-33.431251525878906
1725956254422421500,14.61642138671875,18.037500381469727,-16.162500381469727,-33.97500228881836
1725956254432521500,14.626521484375,18.056251525878906,-15.80625057220459,-33.63750076293945
1725956254442498600,14.63649853515625,18.11250114440918,-15.187500953674316,-34.03125
1725956254452480000,14.64647998046875,17.981250762939453,-14.662500381469727,-34.35000228881836
1725956254462454800,14.656454833984375,18.95625114440918,-14.193750381469727,-33.9375
1725956254472336100,14.666336181640625,18.618751525878906,-13.593750953674316,-34.3125
1725956254482175500,14.676175537109375,19.03125,-12.693750381469727,-34.21875
1725956254492334000,14.686333984375,19.462501525878906,-12.05625057220459,-34.23750305175781
1725956254502180900,14.696180908203125,19.650001525878906,-11.4375,-34.44375228881836
1725956254512240400,14.706240478515625,20.118751525878906,-11.0625,-33.82500076293945
1725956254522110700,14.71611083984375,19.743751525878906,-9.65625,-34.40625
1725956254532201500,14.726201416015625,19.96875,-9.375,-34.275001525878906
1725956254542269400,14.73626953125,19.42500114440918,-8.831250190734863,-34.48125076293945
1725956254552315400,14.7463154296875,19.912500381469727,-7.593750476837158,-34.72500228881836
1725956254562353400,14.756353515625,20.493751525878906,-7.031250476837158,-33.88125228881836
1725956254572384800,14.766384765625,19.950000762939453,-6.131250381469727,-34.14375305175781
1725956254582409200,14.7764091796875,20.775001525878906,-5.53125,-34.275001525878906
1725956254592518700,14.7865185546875,20.662500381469727,-4.725000381469727,-34.462501525878906
1725956254602502100,14.796502197265625,20.34375,-3.918750047683716,-34.35000228881836
1725956254612488000,14.806488037109375,20.887500762939453,-3.543750047683716,-33.9375
1725956254622319000,14.816319091796874,20.756250381469727,-2.9250001907348633,-34.51875305175781
1725956254632163800,14.826163818359374,20.775001525878906,-2.3812501430511475,-34.16250228881836
1725956254642050300,14.83605029296875,20.625,-2.3062500953674316,-34.81875228881836
1725956254652147500,14.8461474609375,20.325000762939453,-2.1187500953674316,-34.40625
1725956254662222800,14.856222900390625,19.59375,-1.9312500953674316,-34.275001525878906
1725956254672288500,14.86628857421875,19.818750381469727,-1.9312500953674316,-34.368751525878906
1725956254682332000,14.876331787109375,19.818750381469727,-2.1937501430511475,-34.10625076293945
1725956254692367400,14.886367431640625,19.912500381469727,-2.2875001430511475,-34.3125
1725956254702395400,14.8963955078125,19.818750381469727,-2.6437501907348633,-34.16250228881836
1725956254712407600,14.906407470703124,20.45625114440918,-3.262500047683716,-34.06875228881836
1725956254722417200,14.916417236328124,20.568750381469727,-3.825000047683716,-34.14375305175781
1725956254732425700,14.92642578125,21.787500381469727,-4.6875,-33.22500228881836
1725956254742422000,14.936422119140625,22.293750762939453,-5.606250286102295,-33.65625
1725956254752532700,14.94653271484375,22.443750381469727,-6.393750190734863,-33.07500076293945
1725956254762508000,14.956508056640626,23.53125,-8.100000381469727,-32.45625305175781
1725956254772305200,14.96630517578125,23.587501525878906,-8.981250762939453,-31.89375114440918
1725956254782147600,14.976147705078125,25.162500381469727,-10.55625057220459,-30.30000114440918
